arm,bench,seed,rule,r,thr,tp,fp,fn,tn,recall,specificity,balanced_accuracy,precision,f1,nec,auc,ap,pauc95,r_test,r_val,T,T_at_bound
arm0,1,0,val-Youden,200,0.5016333998748503,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.03989654965015337,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,1,0.5,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.3651376146788991,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,2,0.3333333333333333,226,1795,0,2884,1.0,0.6163710194486002,0.8081855097243,0.11182582879762494,0.20115709835336004,0.3498343402845449,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,5,0.16666666666666666,226,1845,0,2834,1.0,0.6056849754220988,0.8028424877110494,0.10912602607436021,0.19677840661732696,0.3176106042348081,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,10,0.09090909090909091,226,2854,0,1825,1.0,0.3900406069673007,0.6950203034836504,0.07337662337662337,0.1367211131276467,0.411298457991065,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,20,0.047619047619047616,226,4679,0,0,1.0,0.0,0.5,0.04607543323139653,0.08809198986552329,0.5086422437221437,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,50,0.0196078431372549,226,4679,0,0,1.0,0.0,0.5,0.04607543323139653,0.08809198986552329,0.29282182865010326,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,100,0.009900990099009901,226,4679,0,0,1.0,0.0,0.5,0.04607543323139653,0.08809198986552329,0.17152388284028006,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-raw,200,0.004975124378109453,226,4679,0,0,1.0,0.0,0.5,0.04607543323139653,0.08809198986552329,0.09380701297139077,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,1,0.5,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.3651376146788991,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,2,0.3333333333333333,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.34924965893587995,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,5,0.16666666666666666,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.3090032707867103,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,10,0.09090909090909091,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.2594033722438392,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,20,0.047619047619047616,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.19676051744754863,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,50,0.0196078431372549,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.1151511358658239,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,100,0.009900990099009901,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.06928406466512702,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,elkan-cal,200,0.004975124378109453,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.03989654965015337,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
arm0,1,0,val-cost,1,0.5003893115729686,225,1790,1,2889,0.995575221238938,0.6174396238512503,0.8065074225450941,0.11166253101736973,0.20080321285140562,0.3651376146788991,0.917336829781721,0.36376368695068834,0.6620562218309259,20.70353982300885,3.4,0.01000000469331702,True
